"등록일","시도","시군구","업종","축종","영업상태","개소","규모","동수"
20180401,"경기도","경기도 평택시","가축사육업                    ","젖소","말소",20,4286.3,33
20180401,"충청남도","충청남도 서산시","가축사육업                    ","산란계","정상",12,10476.79,30
20180401,"경기도","경기도 의정부시","가축사육업                    ","젖소","폐업",10,4099,20
20180401,"전라남도","전라남도 강진군","종축업                        ","종계업","폐업",2,958,4
20180401,"경상북도","경상북도 경주시","종축업                        ","종돈업","폐업",2,3992.5,11
20180401,"전라북도","전라북도 순창군","종축업                        ","종오리업","폐업",3,13830,17
20180401,"충청남도","충청남도 천안시","종축업                        ","종돈업","정상",3,16540.91,15
20180401,"전라북도","전라북도 남원시","종축업                        ","종오리업","정상",3,12507.8,14
20180401,"인천광역시","인천광역시 서구","종축업                        ","종돈업","폐업",1,12546.94,19
20180401,"충청남도","충청남도 공주시","종축업                        ","종돈업","폐업",3,25375,56
20180401,"충청북도","충청북도 진천군","종축업                        ","종돈업","폐업",1,6128.13,5
20180401,"경기도","경기도 이천시","종축업                        ","종오리업","폐업",1,4350.6,5
20180401,"제주특별자치도","제주특별자치도 제주시","종축업                        ","종계업","폐업",2,5090.1,12
20180401,"충청북도","충청북도 증평군","종축업                        ","종계업","정상",2,4355.98,10
20180401,"경상남도","경상남도 고성군","종축업                        ","종오리업","폐업",1,5475,8
20180401,"전라남도","전라남도 함평군","종축업                        ","종돈업","정상",2,6716.36,13
20180401,"경기도","경기도 안성시","종축업                        ","종돈업","정상",1,9786,6
20180401,"인천광역시","인천광역시 강화군","종축업                        ","종계업","정상",1,12197.8,21
20180401,"경상남도","경상남도 함안군","종축업                        ","종계업","폐업",1,0,0
20180401,"충청남도","충청남도 서산시","종축업                        ","종돈업","정상",1,3162.94,5
20180401,"강원도","강원도 춘천시","종축업                        ","종돈업","폐업",2,6577.1,20
20180401,"경상남도","경상남도 산청군","종축업                        ","종계업","폐업",1,1491,5
20180401,"전라남도","전라남도 장성군","종축업                        ","종계업","정상",1,2640,2
20180401,"충청북도","충청북도 진천군","종축업                        ","종계업","폐업",3,11619,11
20180401,"충청남도","충청남도 청양군","종축업                        ","종돈업","정상",3,13440.88,19
20180401,"충청북도","충청북도 청주시","종축업                        ","종오리업","폐업",2,10506,10
20180401,"충청북도","충청북도 괴산군","종축업                        ","종계업","정상",3,11516.01,12
20180401,"경상남도","경상남도 거창군","종축업                        ","종돈업","정상",1,10440,6
20180401,"전라북도","전라북도 임실군","종축업                        ","종오리업","정상",1,8033,4
20180401,"경상북도","경상북도 고령군","종축업                        ","종돈업","휴업",1,1779.69,9
20180401,"전라남도","전라남도 함평군","종축업                        ","종계업","정상",1,8275.2,5
20180401,"충청북도","충청북도 괴산군","종축업                        ","종오리업","폐업",1,2001,3
20180401,"제주특별자치도","제주특별자치도 서귀포시","종축업                        ","종계업","정상",1,2076.99,3
20180401,"전라북도","전라북도 부안군","종축업                        ","종돈업","정상",1,4736.61,1
20180401,"충청북도","충청북도 충주시","종축업                        ","종계업","정상",2,13852.43,18
20180401,"충청남도","충청남도 논산시","종축업                        ","종계업","행정처분",1,2125.5,6
20180401,"경상북도","경상북도 상주시","종축업                        ","종돈업","폐업",2,7808.85,10
20180401,"경상북도","경상북도 안동시","종축업                        ","종계업","정상",1,3388,3
20180401,"강원도","강원도 강릉시","종축업                        ","종돈업","폐업",1,3782.11,11
20180401,"경상북도","경상북도 안동시","종축업                        ","종오리업","정상",1,3273.6,6
20180401,"충청북도","충청북도 제천시","종축업                        ","종돈업","정상",2,7725.41,15
20180401,"강원도","강원도 횡성군","종축업                        ","종오리업","폐업",2,7185,14
20180401,"전라남도","전라남도 무안군","종축업                        ","종계업","정상",1,1982,3
20180401,"충청남도","충청남도 공주시","종축업                        ","종오리업","정상",1,4128.7,4
20180401,"경기도","경기도 오산시","종축업                        ","종계업","폐업",1,0,0
20180401,"전라남도","전라남도 장흥군","종축업                        ","종돈업","폐업",1,7149.37,20
20180401,"경상남도","경상남도 양산시","종축업                        ","종계업","폐업",1,3682.25,11
20180401,"전라남도","전라남도 영암군","종축업                        ","종돈업","폐업",1,3739.79,11
20180401,"경상북도","경상북도 예천군","종축업                        ","종오리업","정상",1,2680,7
20180401,"충청북도","충청북도 제천시","종축업                        ","종계업","폐업",1,0,0
20180401,"경기도","경기도 남양주시","가축사육업                    ","산란계","정상",17,11895.18,56
20180401,"경기도","경기도 화성시","가축사육업                    ","한우","정상",683,358664.4,1153
20180401,"경기도","경기도 김포시","가축사육업                    ","한우","말소",52,9287.93,64
20180401,"충청남도","충청남도 공주시","가축사육업                    ","산란계","폐업",4,4750,8
20180401,"경기도","경기도 용인시","가축사육업                    ","젖소","휴업",1,693,4
20180401,"경상남도","경상남도 김해시","가축사육업                    ","육우","휴업",1,1584.08,3
20180401,"대전광역시","대전광역시 유성구","가축사육업                    ","산란계","폐업",1,489,3
20180401,"광주광역시","광주광역시 북구","가축사육업                    ","육우","폐업",1,229.5,1
20180401,"경상남도","경상남도 하동군","가축사육업                    ","오리","말소",1,2640,3
20180401,"충청북도","충청북도 청주시","가축사육업                    ","칠면조","정상",1,0,0
20180401,"경기도","경기도 용인시","가축사육업                    ","산란계","말소",2,2395.68,5
20180401,"경기도","경기도 양주시","가축사육업                    ","염소","폐업",1,52.29,1
20180401,"강원도","강원도 춘천시","가축사육업                    ","산양","정상",5,1484.4,9
20180401,"충청남도","충청남도 천안시","가축사육업                    ","젖소","말소",6,2627.85,15
20180401,"경기도","경기도 이천시","가축사육업                    ","육우","정상",40,37571.65,97
20180401,"충청남도","충청남도 연기군","가축사육업                    ","한우","말소",31,5879.61,47
20180401,"전라남도","전라남도 함평군","가축사육업                    ","산란계","폐업",5,7146.55,12
20180401,"경기도","경기도 고양시","가축사육업                    ","육계","폐업",17,24320,82
20180401,"경기도","경기도 평택시","가축사육업                    ","산란계","폐업",25,55610.6,104
20180401,"경기도","경기도 김포시","가축사육업                    ","육우","폐업",15,10785.48,28
20180401,"경기도","경기도 포천시","가축사육업                    ","육우","말소",7,1390.61,12
20180401,"경기도","경기도 고양시","가축사육업                    ","오리","폐업",3,752,4
20180401,"전라남도","전라남도 여수시","가축사육업                    ","돼지","휴업",6,3593,19
20180401,"경기도","경기도 연천군","가축사육업                    ","육우","폐업",13,10069.5,29
20180401,"강원도","강원도 인제군","가축사육업                    ","돼지","폐업",6,4351.97,19
20180401,"강원도","강원도 평창군","가축사육업                    ","젖소","말소",1,198.34,1
20180401,"경기도","경기도 용인시","가축사육업                    ","오리","폐업",8,13490.9,46
20180401,"경상남도","경상남도 거제시","가축사육업                    ","육계","폐업",9,12008.48,29
20180401,"충청북도","충청북도 진천군","가축사육업                    ","젖소","말소",1,200,2
20180401,"강원도","강원도 원주시","가축사육업                    ","육우","말소",1,367.05,3
20180401,"충청북도","충청북도 영동군","가축사육업                    ","육우","폐업",4,3426.85,13
20180401,"부산광역시","부산광역시 강서구","가축사육업                    ","한우","정상",17,4449.42,22
20180401,"경기도","경기도 동두천시","가축사육업                    ","산란계","폐업",12,16018.13,30
20180401,"전라북도","전라북도 정읍시","가축사육업                    ","산란계","폐업",6,12217.7,40
20180401,"제주특별자치도","제주특별자치도 서귀포시","가축사육업                    ","오리","정상",3,1393.2,6
20180401,"경기도","경기도 포천시","가축사육업                    ","젖소","휴업",10,10842.87,30
20180401,"전라남도","전라남도 진도군","가축사육업                    ","한우","휴업",7,2086.9,9
20180401,"전라남도","전라남도 진도군","가축사육업                    ","돼지","폐업",13,9005,36
20180401,"광주광역시","광주광역시 광산구","가축사육업                    ","젖소","폐업",3,1755,6
20180401,"경상북도","경상북도 봉화군","가축사육업                    ","육우","폐업",1,503,2
20180401,"경상남도","경상남도 산청군","가축사육업                    ","육우","폐업",2,1987.31,4
20180401,"부산광역시","부산광역시 해운대구","가축사육업                    ","사슴","정상",4,75,4
20180401,"전라남도","전라남도 영광군","가축사육업                    ","산양","정상",17,5566,26
20180401,"세종특별자치시","세종특별자치시","가축사육업                    ","돼지","행정처분",14,13114.02,57
20180401,"세종특별자치시","세종특별자치시","가축사육업                    ","돼지","폐업",24,30149.6,116
20180401,"세종특별자치시","세종특별자치시","가축사육업                    ","젖소","휴업",5,7671.7,16
20180401,"전라남도","전라남도 완도군","가축사육업                    ","산양","폐업",2,403,2
20180401,"전라북도","전라북도 진안군","가축사육업                    ","염소","정상",19,4062.8,26
20180401,"전라남도","전라남도 구례군","가축사육업                    ","염소","정상",2,657,3
20180401,"경기도","경기도 양평군","가축사육업                    ","돼지","정상",44,59349.38,207
20180401,"경상북도","경상북도 성주군","가축사육업                    ","염소","정상",6,960,9
20180401,"경기도","경기도 파주시","가축사육업                    ","타조","정상",2,296.5,2
20180401,"경기도","경기도 화성시","가축사육업                    ","오리","정상",11,18609.7,35
20180401,"전라북도","전라북도 완주군","가축사육업                    ","산양","정상",15,5514.31,24
20180401,"인천광역시","인천광역시 남동구","가축사육업                    ","한우","폐업",3,402,3
20180401,"인천광역시","인천광역시 옹진군","가축사육업                    ","돼지","정상",4,2903.8,11
20180401,"충청남도","충청남도 연기군","가축사육업                    ","육계","정상",25,55181.7,131
20180401,"제주특별자치도","제주특별자치도 서귀포시","가축사육업                    ","꿩","정상",1,2373,7
20180401,"전라남도","전라남도 화순군","가축사육업                    ","육계","정상",15,20411.54,55
20180401,"전라남도","전라남도 함평군","가축사육업                    ","육계","폐업",15,34967.9,59
20180401,"강원도","강원도 화천군","가축사육업                    ","젖소","폐업",1,549.25,3
20180401,"강원도","강원도 화천군","가축사육업                    ","한우","폐업",27,7759.17,33
20180401,"경상북도","경상북도 칠곡군","가축사육업                    ","한우","말소",11,2187.5,14
20180401,"경기도","경기도 파주시","가축사육업                    ","젖소","휴업",12,12669.89,19
20180401,"전라북도","전라북도 무주군","가축사육업                    ","돼지","정상",14,19987.6,58
20180401,"경상남도","경상남도 사천시","가축사육업                    ","한우","휴업",44,11637.96,59
20180401,"경상남도","경상남도 진주시","가축사육업                    ","육계","정상",15,14685.9,42
20180401,"충청북도","충청북도 진천군","가축사육업                    ","한우","말소",12,2356,19
20180401,"전라북도","전라북도 장수군","가축사육업                    ","돼지","폐업",11,16953.6,34
20180401,"제주특별자치도","제주특별자치도 제주시","가축사육업                    ","젖소","폐업",9,6725.94,25
20180401,"대구광역시","대구광역시 동구","가축사육업                    ","육우","말소",1,99.2,1
20180401,"울산광역시","울산광역시 남구","가축사육업                    ","한우","말소",3,237,3
20180401,"경상남도","경상남도 양산시","가축사육업                    ","육계","정상",10,6316.17,28
20180401,"대전광역시","대전광역시 서구","가축사육업                    ","돼지","폐업",7,4865.59,25
20180401,"경상남도","경상남도 함안군","가축사육업                    ","육계","말소",2,1156.8,4
20180401,"경상남도","경상남도 함안군","가축사육업                    ","돼지","말소",4,3298.37,17
20180401,"강원도","강원도 화천군","가축사육업                    ","젖소","정상",5,5455.41,21
20180401,"경상북도","경상북도 김천시","가축사육업                    ","육우","휴업",1,90,1
20180401,"경기도","경기도 여주시","가축사육업                    ","거위","정상",1,192,1
20180401,"전라남도","전라남도 여수시","가축사육업                    ","사슴","정상",1,96,1
20180401,"충청남도","충청남도 홍성군","가축사육업                    ","산란계","말소",2,4160,4
20180401,"경상북도","경상북도 경산시","가축사육업                    ","산양","정상",3,3763.5,4
20180401,"전라북도","전라북도 김제시","가축사육업                    ","산양","폐업",1,337,2
20180401,"경기도","경기도 용인시","가축사육업                    ","사슴","정상",3,2491.65,4
20180401,"경상북도","경상북도 예천군","가축사육업                    ","염소","폐업",1,50,1
20180401,"경상남도","경상남도 거제시","가축사육업                    ","산란계","말소",2,197,3
20180401,"경기도","경기도 동두천시","가축사육업                    ","육우","폐업",5,5895.02,20
20180401,"전라남도","전라남도 나주시","가축사육업                    ","한우","행정처분",5,1823.56,8
20180401,"경기도","경기도 파주시","가축사육업                    ","돼지","말소",6,1831.24,11
20180401,"전라북도","전라북도 전주시","가축사육업                    ","젖소","폐업",1,215.32,2
20180401,"충청북도","충청북도 음성군","가축사육업                    ","산란계","폐업",9,14267,26
20180401,"경상남도","경상남도 고성군","가축사육업                    ","육계","말소",2,905.5,4
20180401,"경상북도","경상북도 안동시","가축사육업                    ","젖소","폐업",1,664.9,2
20180401,"대구광역시","대구광역시 달성군","가축사육업                    ","돼지","말소",5,4425.8,17
20180401,"충청북도","충청북도 청주시","가축사육업                    ","산란계","휴업",2,3400,10
20180401,"충청남도","충청남도 예산군","가축사육업                    ","산양","휴업",1,99,1
20180401,"부산광역시","부산광역시 기장군","가축사육업                    ","젖소","말소",1,420,1
20180401,"전라북도","전라북도 무주군","가축사육업                    ","젖소","폐업",1,934,4
20180401,"충청남도","충청남도 태안군","가축사육업                    ","산란계","폐업",1,23,1
20180401,"전라남도","전라남도 강진군","가축사육업                    ","육계","휴업",1,1950,2
20180401,"충청북도","충청북도 증평군","가축사육업                    ","산양","폐업",3,231.13,3
20180401,"경상남도","경상남도 창원시","가축사육업                    ","산양","폐업",6,2208,8
20180401,"세종특별자치시","세종특별자치시","가축사육업                    ","육우","휴업",2,1504,7
20180401,"강원도","강원도 속초시","가축사육업                    ","오리","정상",3,325.5,3
20180401,"충청남도","충청남도 예산군","가축사육업                    ","염소","폐업",1,330,1
20180401,"대구광역시","대구광역시 수성구","가축사육업                    ","돼지","정상",1,196,1
20180401,"충청남도","충청남도 부여군","가축사육업                    ","돼지","폐업",10,11329.79,43
20180401,"경기도","경기도 남양주시","가축사육업                    ","젖소","휴업",1,1158.4,5
20180401,"대구광역시","대구광역시 북구","가축사육업                    ","젖소","폐업",1,274,2
20180401,"광주광역시","광주광역시 광산구","가축사육업                    ","산양","정상",3,3157,5
20180401,"경기도","경기도 동두천시","가축사육업                    ","젖소","폐업",17,15164.62,70
20180401,"전라남도","전라남도 보성군","가축사육업                    ","젖소","폐업",6,7601.21,16
20180401,"경기도","경기도 용인시","가축사육업                    ","오리","정상",10,21067.2,73
20180401,"전라북도","전라북도 익산시","가축사육업                    ","산란계","폐업",7,4382.07,12
20180401,"울산광역시","울산광역시 울주군","가축사육업                    ","젖소","폐업",7,5804.61,18
20180401,"충청북도","충청북도 영동군","가축사육업                    ","오리","폐업",3,8833.78,14
20180401,"부산광역시","부산광역시 강서구","가축사육업                    ","돼지","폐업",10,4630.8,24
20180401,"경상남도","경상남도 통영시","가축사육업                    ","돼지","폐업",10,10364.23,38
20180401,"강원도","강원도 정선군","가축사육업                    ","젖소","말소",1,149,1
20180401,"경상남도","경상남도 양산시","가축사육업                    ","육우","정상",2,1126.3,3
20180401,"인천광역시","인천광역시 중구","가축사육업                    ","육계","폐업",7,3160,17
20180401,"충청남도","충청남도 논산시","가축사육업                    ","메추리","정상",2,2540,7
20180401,"경상남도","경상남도 산청군","가축사육업                    ","산양","정상",6,2681.79,10
20180401,"충청남도","충청남도 금산군","가축사육업                    ","육우","폐업",2,2439,6
20180401,"충청남도","충청남도 천안시","가축사육업                    ","산양","정상",29,13708.7,47
20180401,"충청북도","충청북도 괴산군","가축사육업                    ","산양","폐업",6,1266.3,13
20180401,"충청북도","충청북도 괴산군","가축사육업                    ","오리","정상",5,11377.14,22
20180401,"광주광역시","광주광역시 남구","가축사육업                    ","산양","휴업",1,20,1
20180401,"경상북도","경상북도 안동시","가축사육업                    ","산양","폐업",4,1115.76,7
20180401,"전라남도","전라남도 영암군","가축사육업                    ","타조","정상",1,180,1
20180401,"전라남도","전라남도 화순군","가축사육업                    ","육계","폐업",9,12552.6,22
20180401,"경상남도","경상남도 김해시","가축사육업                    ","젖소","정상",30,31098.56,104
20180401,"전라북도","전라북도 남원시","가축사육업                    ","한우","말소",11,2390.3,15
20180401,"강원도","강원도 철원군","가축사육업                    ","한우","말소",33,9771.32,40
20180401,"전라북도","전라북도 완주군","가축사육업                    ","한우","휴업",8,2736,12
20180401,"부산광역시","부산광역시 기장군","가축사육업                    ","한우","정상",56,8678.1,76
20180401,"경기도","경기도 화성시","가축사육업                    ","한우","휴업",29,12022.8,44
20180401,"충청북도","충청북도 음성군","가축사육업                    ","한우","폐업",30,17740.9,57
20180401,"전라남도","전라남도 고흥군","가축사육업                    ","오리","폐업",7,15557,24
20180401,"울산광역시","울산광역시 울주군","가축사육업                    ","육계","폐업",16,15678.49,56
20180401,"강원도","강원도 강릉시","가축사육업                    ","한우","휴업",27,8528.44,44
20180401,"경기도","경기도 양평군","가축사육업                    ","돼지","폐업",14,11428.25,41
20180401,"충청북도","충청북도 괴산군","가축사육업                    ","한우","폐업",103,38718.61,178
20180401,"충청남도","충청남도 논산시","가축사육업                    ","한우","폐업",144,48420.61,243
20180401,"울산광역시","울산광역시 북구","가축사육업                    ","한우","정상",98,41335.68,165
20180401,"경기도","경기도 광주시","가축사육업                    ","한우","폐업",38,11042.65,54
20180401,"경상남도","경상남도 남해군","가축사육업                    ","한우","휴업",11,4165.8,18
20180401,"강원도","강원도 원주시","가축사육업                    ","돼지","말소",3,1271,6
20180401,"전라남도","전라남도 고흥군","가축사육업                    ","육계","폐업",2,5300,14
20180401,"충청북도","충청북도 괴산군","가축사육업                    ","돼지","폐업",29,34070.98,121
20180401,"충청남도","충청남도 서산시","가축사육업                    ","한우","휴업",11,3297.55,13
20180401,"대구광역시","대구광역시 동구","가축사육업                    ","한우","말소",57,17555.26,125
20180401,"충청북도","충청북도 증평군","가축사육업                    ","한우","말소",10,2175.85,14
20180401,"충청북도","충청북도 증평군","가축사육업                    ","산란계","폐업",5,8057.2,10
20180401,"강원도","강원도 춘천시","가축사육업                    ","젖소","폐업",8,6645.1,19
20180401,"강원도","강원도 춘천시","가축사육업                    ","한우","폐업",89,32443.53,165
20180401,"경상남도","경상남도 함양군","가축사육업                    ","돼지","정상",49,57801.52,168
20180401,"전라북도","전라북도 고창군","가축사육업                    ","한우","말소",26,5156.74,41
20180401,"강원도","강원도 원주시","가축사육업                    ","육계","폐업",12,13557.19,66
20180401,"충청북도","충청북도 옥천군","가축사육업                    ","돼지","폐업",7,8334,26
20180401,"충청북도","충청북도 증평군","가축사육업                    ","돼지","폐업",31,23661.72,101
20180401,"강원도","강원도 양양군","가축사육업                    ","한우","폐업",62,9706.06,73
20180401,"강원도","강원도 강릉시","가축사육업                    ","한우","폐업",118,22517.54,154
20180401,"전라북도","전라북도 김제시","가축사육업                    ","돼지","폐업",35,51300.31,118
20180401,"강원도","강원도 강릉시","가축사육업                    ","육계","폐업",11,10163,43
20180401,"경상남도","경상남도 사천시","가축사육업                    ","한우","말소",25,3901.54,34
20180401,"경상남도","경상남도 진주시","가축사육업                    ","한우","폐업",99,22857.29,133
20180401,"경상북도","경상북도 안동시","가축사육업                    ","한우","폐업",202,92230.57,352
20180401,"경상남도","경상남도 거제시","가축사육업                    ","오리","말소",1,89.1,2
20180401,"경기도","경기도 화성시","가축사육업                    ","돼지","휴업",13,20882.6,47
20180401,"제주특별자치도","제주특별자치도 제주시","가축사육업                    ","육계","정상",48,80301.55,212
20180401,"경상북도","경상북도 군위군","가축사육업                    ","한우","말소",28,5529.72,33
20180401,"전라북도","전라북도 군산시","가축사육업                    ","산란계","폐업",3,5992.8,29
20180401,"경상북도","경상북도 영천시","가축사육업                    ","육우","폐업",8,8434.43,18
20180401,"경상북도","경상북도 구미시","가축사육업                    ","산란계","정상",6,7983.49,17
20180401,"경상북도","경상북도 의성군","가축사육업                    ","돼지","정상",50,83102.2,231
20180401,"경상북도","경상북도 경산시","가축사육업                    ","산란계","정상",11,9414.76,29
20180401,"경상북도","경상북도 성주군","가축사육업                    ","젖소","정상",19,20931.6,66
20180401,"충청북도","충청북도 옥천군","가축사육업                    ","사슴","정상",1,372,4
20180401,"경상남도","경상남도 의령군","가축사육업                    ","돼지","정상",19,52959.91,133
20180401,"경기도","경기도 동두천시","가축사육업                    ","한우","정상",14,9961.95,37
20180401,"충청북도","충청북도 청주시","가축사육업                    ","육계","폐업",25,36670.4,114
20180401,"제주특별자치도","제주특별자치도 서귀포시","가축사육업                    ","육우","정상",4,1660.94,6
20180401,"경기도","경기도 남양주시","가축사육업                    ","육계","정상",23,14731.09,62
20180401,"충청남도","충청남도 홍성군","가축사육업                    ","산란계","정상",36,57815.32,88
20180401,"울산광역시","울산광역시 울주군","가축사육업                    ","육계","정상",28,6247.32,53
20180401,"전라남도","전라남도 해남군","가축사육업                    ","오리","폐업",4,17918,52
20180401,"전라남도","전라남도 곡성군","가축사육업                    ","오리","정상",25,109364.68,157
20180401,"전라북도","전라북도 익산시","가축사육업                    ","염소","정상",16,6048.98,22
20180401,"경상남도","경상남도 거제시","가축사육업                    ","한우","정상",56,30469.26,78
20180401,"경상북도","경상북도 경산시","가축사육업                    ","육계","말소",1,3330,0
20180401,"경기도","경기도 하남시","가축사육업                    ","젖소","폐업",2,3745,8
20180401,"충청남도","충청남도 천안시","가축사육업                    ","염소","휴업",1,314,2
20180401,"충청북도","충청북도 옥천군","가축사육업                    ","육계","휴업",1,1914,4
20180401,"광주광역시","광주광역시 동구","가축사육업                    ","산양","정상",1,210,2
20180401,"경기도","경기도 남양주시","가축사육업                    ","돼지","휴업",1,561,3
20180401,"강원도","강원도 삼척시","가축사육업                    ","육계","말소",1,283.74,2
20180401,"강원도","강원도 원주시","가축사육업                    ","오리","정상",2,115,3
20180401,"경기도","경기도 연천군","가축사육업                    ","육계","휴업",1,1151,4
20180401,"전라남도","전라남도 영암군","가축사육업                    ","오리","휴업",1,1778,10
20180401,"경상남도","경상남도 의령군","가축사육업                    ","오리","폐업",1,3000,5
20180401,"세종특별자치시","세종특별자치시","가축사육업                    ","육우","말소",1,165,2
20180401,"경기도","경기도 연천군","가축사육업                    ","한우","정상",201,133975.12,402
20180401,"전라남도","전라남도 고흥군","가축사육업                    ","한우","정상",1283,569448.98,1919
20180401,"충청남도","충청남도 공주시","가축사육업                    ","한우","정상",1609,879673.19,3005
20180401,"경기도","경기도 김포시","가축사육업                    ","젖소","정상",63,87317.85,234
20180401,"경상북도","경상북도 예천군","가축사육업                    ","한우","정상",1754,529876.72,2561
20180401,"전라남도","전라남도 담양군","가축사육업                    ","한우","정상",946,397018.65,1285
20180401,"경기도","경기도 가평군","가축사육업                    ","한우","말소",118,19893.45,131
20180401,"경기도","경기도 화성시","가축사육업                    ","육계","폐업",74,155709.3,288
20180401,"경상남도","경상남도 밀양시","가축사육업                    ","돼지","말소",1,993,1
20180401,"경상북도","경상북도 고령군","가축사육업                    ","산란계","폐업",1,620.37,3
20180401,"경상남도","경상남도 통영시","가축사육업                    ","사슴","정상",1,305,1
20180401,"전라북도","전라북도 군산시","가축사육업                    ","부화용알생산","정상",1,1352,1
20180401,"경기도","경기도 의왕시","가축사육업                    ","육계","말소",1,320,3
20180401,"충청남도","충청남도 서천군","가축사육업                    ","육우","폐업",1,467.8,2
20180401,"충청남도","충청남도 천안시","가축사육업                    ","사슴","폐업",1,2028,1
20180401,"경기도","경기도 고양시","가축사육업                    ","육우","말소",3,894.9,3
20180401,"경기도","경기도 화성시","가축사육업                    ","젖소","폐업",120,148354.56,388
20180401,"경기도","경기도 김포시","가축사육업                    ","육계","정상",52,67109.71,194
20180401,"경기도","경기도 포천시","가축사육업                    ","돼지","정상",214,349804.99,999
20180401,"경기도","경기도 포천시","가축사육업                    ","산란계","정상",105,272486.75,460
20180401,"경기도","경기도 남양주시","가축사육업                    ","한우","폐업",105,52867.73,238
20180401,"경기도","경기도 포천시","가축사육업                    ","돼지","폐업",66,103635.78,294
20180401,"전라북도","전라북도 장수군","가축사육업                    ","한우","정상",1213,624237.32,2033
20180401,"전라남도","전라남도 나주시","가축사육업                    ","한우","폐업",532,194902.94,811
20180401,"경기도","경기도 화성시","가축사육업                    ","한우","말소",167,29697.94,217
20180401,"경기도","경기도 연천군","가축사육업                    ","돼지","휴업",3,2402,7
20180401,"충청북도","충청북도 괴산군","가축사육업                    ","한우","정상",656,259049.53,1059
20180401,"인천광역시","인천광역시 강화군","가축사육업                    ","돼지","폐업",40,33059.4,105
20180401,"전라남도","전라남도 함평군","가축사육업                    ","한우","정상",1285,654085.81,1754
20180401,"충청남도","충청남도 부여군","가축사육업                    ","한우","정상",1048,518776.03,1732
20180401,"충청남도","충청남도 논산시","가축사육업                    ","산란계","정상",17,40676.34,71
20180401,"전라북도","전라북도 완주군","가축사육업                    ","한우","말소",157,31939.8,199
20180401,"충청남도","충청남도 홍성군","가축사육업                    ","돼지","폐업",97,118917.93,421
20180401,"충청남도","충청남도 부여군","가축사육업                    ","한우","말소",35,7582.57,45
20180401,"전라북도","전라북도 남원시","가축사육업                    ","한우","폐업",230,107186.32,353
20180401,"충청남도","충청남도 금산군","가축사육업                    ","돼지","폐업",13,18938,51
20180401,"충청남도","충청남도 청양군","가축사육업                    ","한우","정상",963,308050.7,1304
20180401,"경기도","경기도 고양시","종축업                        ","종계업","휴업",1,4206,6
20180401,"경상북도","경상북도 칠곡군","종축업                        ","종계업","정상",2,8379.2,6
20180401,"강원도","강원도 화천군","종축업                        ","종계업","폐업",1,3000,4
20180401,"전라북도","전라북도 고창군","종축업                        ","종돈업","말소",1,12347.3,16
20180401,"전라북도","전라북도 순창군","종축업                        ","종돈업","정상",1,4400,4
20180401,"경상북도","경상북도 예천군","종축업                        ","종돈업","정상",2,8201.77,14
20180401,"경상북도","경상북도 경산시","종축업                        ","종돈업","정상",1,7616.8,4
20180401,"경기도","경기도 양평군","종축업                        ","종오리업","정상",1,2936.24,8
20180401,"전라남도","전라남도 영광군","종축업                        ","종계업","폐업",1,3569.34,3
20180401,"경상북도","경상북도 칠곡군","종축업                        ","종돈업","폐업",2,7222.85,8
20180401,"경기도","경기도 파주시","가축사육업                    ","육계","말소",7,1201.75,12
20180401,"경기도","경기도 안양시","가축사육업                    ","돼지","폐업",2,581,4
20180401,"전라북도","전라북도 부안군","가축사육업                    ","젖소","정상",36,45090.06,116
20180401,"충청남도","충청남도 금산군","가축사육업                    ","한우","정상",263,153996.15,457
20180401,"제주특별자치도","제주특별자치도 제주시","가축사육업                    ","한우","휴업",16,4519.66,31
20180401,"전라북도","전라북도 부안군","가축사육업                    ","육계","폐업",11,29519.62,46
20180401,"울산광역시","울산광역시 울주군","가축사육업                    ","사슴","정상",21,4961,27
20180401,"전라남도","전라남도 담양군","가축사육업                    ","젖소","정상",17,19133.87,38
20180401,"경상북도","경상북도 구미시","가축사육업                    ","한우","휴업",76,22952.78,115
20180401,"광주광역시","광주광역시 남구","가축사육업                    ","한우","말소",1,100,1
20180401,"경상북도","경상북도 영천시","가축사육업                    ","오리","정상",5,6408.9,17
20180401,"충청북도","충청북도 음성군","가축사육업                    ","돼지","폐업",21,38359,76
20180401,"충청북도","충청북도 음성군","가축사육업                    ","육계","폐업",21,52485.6,110
20180401,"경상남도","경상남도 사천시","가축사육업                    ","젖소","휴업",3,3650,5
20180401,"충청남도","충청남도 금산군","가축사육업                    ","한우","폐업",135,30366,171
20180401,"강원도","강원도 태백시","가축사육업                    ","한우","폐업",20,4317.46,27
20180401,"경상남도","경상남도 의령군","가축사육업                    ","한우","폐업",46,21279.96,65
20180401,"경상북도","경상북도 영양군","가축사육업                    ","한우","휴업",1,350,2
20180401,"경상북도","경상북도 영천시","가축사육업                    ","육우","휴업",2,554,4
20180401,"전라남도","전라남도 나주시","가축사육업                    ","한우","휴업",42,16047.83,66
20180401,"전라북도","전라북도 김제시","가축사육업                    ","육계","정상",106,235244.5,550
20180401,"충청북도","충청북도 청주시","가축사육업                    ","육우","폐업",25,26801.28,72
20180401,"경상남도","경상남도 합천군","가축사육업                    ","산란계","폐업",6,2586.6,8
20180401,"경상남도","경상남도 하동군","가축사육업                    ","돼지","폐업",14,12169.37,41
20180401,"충청북도","충청북도 제천시","가축사육업                    ","한우","폐업",58,32601.41,108
