"시도","시군","읍면동","축종명","경영체수","시설없음","시설있음","자영","임차","규모","단위"
"경기도","광명시","광명동","돼지",1,0,1,1,0,29,"마리"
"경기도","광명시","광명동","육계",1,0,1,1,0,200,"마리"
"경기도","광명시","광명동","산란계",3,0,3,3,0,250,"마리"
"경기도","광명시","광명동","관상조",1,0,1,1,0,600,"마리"
"경기도","광명시","광명동","개",8,0,8,8,0,371,"마리"
"경기도","광명시","광명동","토끼",1,0,1,1,0,5,"마리"
"경기도","광명시","광명동","사슴",1,0,1,1,0,5,"마리"
"경기도","광명시","하안동","개",3,0,3,3,0,830,"마리"
"경기도","광명시","소하동","산양",1,0,1,1,0,20,"마리"
"경기도","광명시","소하동","육계",2,0,2,2,0,100,"마리"
"경기도","광명시","소하동","산란계",1,0,1,1,0,50,"마리"
"경기도","광명시","소하동","오리",1,0,1,1,0,50,"마리"
"경기도","광명시","노온사동","한우",16,0,16,16,0,364,"마리"
"경기도","광명시","노온사동","젖소",1,0,1,1,0,23,"마리"
"경기도","광명시","노온사동","육우",3,0,3,3,0,8,"마리"
"경기도","광명시","노온사동","돼지",1,0,1,1,0,38,"마리"
"경기도","광명시","노온사동","산양",3,0,3,3,0,22,"마리"
"경기도","광명시","노온사동","육계",12,0,12,11,1,4624,"마리"
"경기도","광명시","노온사동","산란계",1,0,1,1,0,50,"마리"
"경기도","광명시","노온사동","오리",1,0,1,1,0,30,"마리"
"경기도","광명시","노온사동","개",5,0,6,6,0,311,"마리"
"경기도","광명시","노온사동","사슴",1,0,1,1,0,3,"마리"
"경기도","광명시","일직동","육우",1,0,1,1,0,5,"마리"
"경기도","광명시","일직동","돼지",2,0,2,1,1,934,"마리"
"경기도","광명시","일직동","면양",1,0,1,1,0,6,"마리"
"경기도","광명시","일직동","육계",1,0,1,1,0,750,"마리"
"경기도","광명시","일직동","사슴",1,0,2,2,0,8,"마리"
"경기도","광명시","가학동","한우",14,0,14,14,0,298,"마리"
"경기도","광명시","가학동","젖소",1,0,1,1,0,2,"마리"
"경기도","광명시","가학동","육우",3,0,3,3,0,6,"마리"
"경기도","광명시","가학동","돼지",2,0,2,2,0,154,"마리"
"경기도","광명시","가학동","산양",2,0,4,4,0,311,"마리"
"경기도","광명시","가학동","육계",5,0,6,6,0,760,"마리"
"경기도","광명시","가학동","개",8,0,12,12,0,680,"마리"
"경기도","광명시","가학동","사슴",3,0,4,4,0,40,"마리"
"경기도","광명시","옥길동","산양",1,0,1,1,0,50,"마리"
"경기도","광명시","옥길동","육계",2,0,2,1,1,300,"마리"
"경기도","광명시","옥길동","산란계",1,0,1,1,0,100,"마리"
"경기도","광명시","옥길동","칠면조",1,0,1,1,0,5,"마리"
"경기도","광명시","옥길동","관상조",1,0,1,1,0,30,"마리"
"경기도","광명시","옥길동","개",5,0,6,6,0,155,"마리"
"경기도","평택시","장당동","산양",1,0,1,1,0,25,"마리"
"경기도","평택시","장당동","사슴",1,0,1,1,0,3,"마리"
"경기도","평택시","모곡동","한우",1,0,1,1,0,5,"마리"
"경기도","평택시","모곡동","젖소",1,0,1,1,0,2,"마리"
"경기도","평택시","칠괴동","육우",1,0,1,1,0,9,"마리"
"경기도","평택시","칠괴동","육계",1,0,1,1,0,1200,"마리"
"경기도","평택시","칠괴동","개",1,1,0,1,0,10,"마리"
"경기도","평택시","칠괴동","사슴",1,0,1,1,0,60,"마리"
"경기도","평택시","칠원동","한우",6,0,6,6,0,111,"마리"
"경기도","평택시","칠원동","젖소",1,0,1,1,0,55,"마리"
"경기도","평택시","칠원동","육우",5,0,5,5,0,29,"마리"
"경기도","평택시","칠원동","돼지",1,0,1,1,0,1500,"마리"
"경기도","평택시","도일동","한우",4,0,4,4,0,100,"마리"
"경기도","평택시","도일동","젖소",1,0,1,1,0,1,"마리"
"경기도","평택시","도일동","육우",2,0,2,2,0,45,"마리"
"경기도","평택시","도일동","육계",2,0,2,1,1,1e+05,"마리"
"경기도","평택시","도일동","사슴",1,0,2,2,0,10,"마리"
"경기도","평택시","가재동","한우",3,0,3,3,0,45,"마리"
"경기도","평택시","장안동","한우",3,0,3,2,1,16,"마리"
"경기도","평택시","장안동","젖소",2,0,2,1,1,29,"마리"
"경기도","평택시","장안동","육우",2,0,2,2,0,11,"마리"
"경기도","평택시","장안동","돼지",1,0,1,1,0,4690,"마리"
"경기도","평택시","장안동","육계",1,0,1,1,0,40000,"마리"
"경기도","평택시","이충동","한우",3,0,3,3,0,23,"마리"
"경기도","평택시","이충동","젖소",2,0,2,2,0,37,"마리"
"경기도","평택시","이충동","육우",3,0,3,3,0,24,"마리"
"경기도","평택시","이충동","산양",1,0,1,1,0,100,"마리"
"경기도","평택시","이충동","면양",1,0,1,1,0,5,"마리"
"경기도","평택시","지산동","돼지",3,0,3,3,0,8515,"마리"
"경기도","평택시","독곡동","돼지",1,0,1,1,0,3160,"마리"
"경기도","평택시","군문동","산양",1,0,1,1,0,20,"마리"
"경기도","평택시","군문동","육계",1,0,1,1,0,200,"마리"
"경기도","평택시","군문동","칠면조",1,0,1,1,0,30,"마리"
"경기도","평택시","군문동","거위",1,0,1,1,0,30,"마리"
"경기도","평택시","군문동","개",1,0,1,1,0,20,"마리"
"경기도","평택시","군문동","기러기",1,0,1,1,0,40,"마리"
"경기도","평택시","유천동","말",1,0,1,1,0,10,"마리"
"경기도","평택시","유천동","한우",2,0,2,2,0,13,"마리"
"경기도","평택시","유천동","돼지",1,0,1,1,0,2480,"마리"
"경기도","평택시","유천동","산양",2,0,2,2,0,23,"마리"
"경기도","평택시","합정동","육계",3,0,3,3,0,40095,"마리"
"경기도","평택시","비전동","한우",1,0,1,1,0,7,"마리"
"경기도","평택시","비전동","산양",1,0,1,1,0,30,"마리"
"경기도","평택시","동삭동","한우",3,0,3,3,0,115,"마리"
"경기도","평택시","동삭동","산란계",2,0,2,2,0,122000,"마리"
"경기도","평택시","동삭동","개",1,0,1,1,0,30,"마리"
"경기도","평택시","세교동","육계",1,0,1,1,0,500,"마리"
"경기도","평택시","지제동","돼지",1,0,1,1,0,1438,"마리"
"경기도","평택시","지제동","개",1,0,1,1,0,200,"마리"
"경기도","평택시","신대동","산양",1,0,1,0,1,100,"마리"
"경기도","평택시","소사동","산양",1,0,1,1,0,40,"마리"
"경기도","평택시","용이동","관상조",1,0,1,1,0,25,"마리"
"경기도","평택시","용이동","개",1,0,1,1,0,900,"마리"
"경기도","평택시","월곡동","육계",1,0,1,1,0,10000,"마리"
"경기도","평택시","월곡동","산란계",2,0,2,2,0,55000,"마리"
"경기도","평택시","청룡동","한우",7,0,7,7,0,283,"마리"
"경기도","평택시","청룡동","개",2,0,2,2,0,126,"마리"
"경기도","평택시","죽백동","한우",1,0,1,1,0,13,"마리"
"경기도","평택시","죽백동","젖소",1,0,1,1,0,1,"마리"
"경기도","평택시","죽백동","육우",2,0,2,2,0,60,"마리"
"경기도","평택시","팽성읍","한우",41,0,41,40,1,1184,"마리"
"경기도","평택시","팽성읍","젖소",22,0,22,22,0,1176,"마리"
"경기도","평택시","팽성읍","육우",16,0,16,16,0,172,"마리"
"경기도","평택시","팽성읍","돼지",4,0,4,3,1,7900,"마리"
"경기도","평택시","팽성읍","육계",1,0,1,0,1,50000,"마리"
"경기도","평택시","팽성읍","오리",1,0,2,2,0,8700,"마리"
"경기도","평택시","팽성읍","개",7,0,8,8,0,1595,"마리"
"경기도","평택시","팽성읍","꿩",1,0,1,1,0,15000,"마리"
"경기도","평택시","안중읍","말",1,0,1,1,0,5,"마리"
"경기도","평택시","안중읍","한우",12,0,12,12,0,122,"마리"
"경기도","평택시","안중읍","젖소",19,0,19,18,1,838,"마리"
"경기도","평택시","안중읍","육우",10,0,10,9,1,123,"마리"
"경기도","평택시","안중읍","돼지",2,0,2,2,0,8629,"마리"
"경기도","평택시","안중읍","산양",2,0,2,2,0,70,"마리"
"경기도","평택시","안중읍","육계",2,0,2,2,0,270050,"마리"
"경기도","평택시","안중읍","산란계",2,0,3,2,1,35000,"마리"
"경기도","평택시","안중읍","오리",1,0,1,1,0,50,"마리"
"경기도","평택시","안중읍","개",3,0,4,4,0,1650,"마리"
"경기도","평택시","안중읍","사슴",1,0,2,2,0,6,"마리"
"경기도","평택시","포승읍","한우",17,0,18,17,1,661,"마리"
"경기도","평택시","포승읍","젖소",24,0,26,26,0,1384,"마리"
"경기도","평택시","포승읍","육우",14,0,15,15,0,116,"마리"
"경기도","평택시","포승읍","돼지",5,0,5,5,0,8031,"마리"
"경기도","평택시","포승읍","산양",4,0,4,4,0,155,"마리"
"경기도","평택시","포승읍","육계",13,0,19,19,0,404450,"마리"
"경기도","평택시","포승읍","산란계",10,0,12,9,3,216060,"마리"
"경기도","평택시","포승읍","오리",3,0,3,3,0,10105,"마리"
"경기도","평택시","포승읍","거위",1,0,1,1,0,400,"마리"
"경기도","평택시","포승읍","개",5,1,4,5,0,515,"마리"
"경기도","평택시","포승읍","토끼",1,0,1,1,0,300,"마리"
"경기도","평택시","포승읍","사슴",2,0,2,2,0,68,"마리"
"경기도","평택시","포승읍","꿩",1,0,1,0,1,10000,"마리"
"경기도","평택시","청북읍","한우",52,0,57,56,1,1645,"마리"
"경기도","평택시","청북읍","젖소",70,0,72,70,2,5127,"마리"
"경기도","평택시","청북읍","육우",59,0,61,59,2,543,"마리"
"경기도","평택시","청북읍","돼지",14,0,15,14,1,26663,"마리"
"경기도","평택시","청북읍","산양",8,0,9,9,0,652,"마리"
"경기도","평택시","청북읍","육계",9,0,13,12,1,530012,"마리"
"경기도","평택시","청북읍","산란계",8,0,14,13,1,564700,"마리"
"경기도","평택시","청북읍","개",4,0,6,6,0,816,"마리"
"경기도","평택시","청북읍","토끼",1,0,1,1,0,8,"마리"
"경기도","평택시","청북읍","사슴",4,0,5,5,0,47,"마리"
"경기도","평택시","청북읍","꿀벌",1,0,1,1,0,33,"군체"
"경기도","평택시","진위면","한우",12,0,12,12,0,412,"마리"
"경기도","평택시","진위면","젖소",12,0,13,13,0,923,"마리"
"경기도","평택시","진위면","육우",12,0,12,12,0,181,"마리"
"경기도","평택시","진위면","돼지",2,0,2,2,0,1205,"마리"
"경기도","평택시","진위면","산양",4,0,4,4,0,145,"마리"
"경기도","평택시","진위면","육계",1,0,3,3,0,34500,"마리"
"경기도","평택시","진위면","산란계",1,0,1,0,1,35000,"마리"
"경기도","평택시","진위면","개",8,0,9,8,1,6796,"마리"
"경기도","평택시","진위면","사슴",4,0,5,5,0,27,"마리"
"경기도","평택시","진위면","꿀벌",1,0,1,1,0,50,"군체"
"경기도","평택시","서탄면","한우",23,0,24,23,1,759,"마리"
"경기도","평택시","서탄면","젖소",27,0,34,33,1,1750,"마리"
"경기도","평택시","서탄면","육우",25,0,27,27,0,455,"마리"
"경기도","평택시","서탄면","돼지",2,0,2,2,0,3533,"마리"
"경기도","평택시","서탄면","육계",8,0,10,8,2,296025,"마리"
"경기도","평택시","서탄면","산란계",2,0,2,2,0,70050,"마리"
"경기도","평택시","서탄면","칠면조",1,0,1,1,0,1,"마리"
"경기도","평택시","서탄면","개",5,0,7,6,1,430,"마리"
"경기도","평택시","고덕면","말",1,0,1,1,0,18,"마리"
"경기도","평택시","고덕면","한우",55,0,56,55,1,1806,"마리"
"경기도","평택시","고덕면","젖소",25,0,27,26,1,1440,"마리"
"경기도","평택시","고덕면","육우",30,0,31,30,1,724,"마리"
"경기도","평택시","고덕면","돼지",9,0,9,8,1,13032,"마리"
"경기도","평택시","고덕면","산양",5,0,5,5,0,170,"마리"
"경기도","평택시","고덕면","육계",7,0,9,7,2,258030,"마리"
"경기도","평택시","고덕면","산란계",2,0,4,2,2,75000,"마리"
"경기도","평택시","고덕면","오리",2,0,2,1,1,18500,"마리"
"경기도","평택시","고덕면","개",2,0,2,1,1,170,"마리"
"경기도","평택시","오성면","말",1,0,1,1,0,1,"마리"
"경기도","평택시","오성면","한우",41,0,41,41,0,1990,"마리"
"경기도","평택시","오성면","젖소",11,0,11,10,1,909,"마리"
"경기도","평택시","오성면","육우",10,0,10,9,1,238,"마리"
"경기도","평택시","오성면","돼지",4,0,4,4,0,5572,"마리"
"경기도","평택시","오성면","산양",2,0,2,1,1,49,"마리"
"경기도","평택시","오성면","육계",11,0,11,8,3,578000,"마리"
"경기도","평택시","오성면","산란계",2,0,2,2,0,15500,"마리"
"경기도","평택시","오성면","관상조",2,0,4,3,1,1020,"마리"
"경기도","평택시","오성면","개",1,0,1,1,0,8,"마리"
"경기도","평택시","오성면","사슴",1,0,1,1,0,9,"마리"
"경기도","평택시","현덕면","한우",21,0,21,21,0,659,"마리"
"경기도","평택시","현덕면","젖소",18,0,18,18,0,894,"마리"
"경기도","평택시","현덕면","육우",15,0,15,15,0,163,"마리"
"경기도","평택시","현덕면","돼지",3,0,3,3,0,8259,"마리"
"경기도","평택시","현덕면","산양",5,0,5,3,2,95,"마리"
"경기도","평택시","현덕면","육계",4,0,6,6,0,133400,"마리"
"경기도","평택시","현덕면","산란계",2,0,2,1,1,58150,"마리"
"경기도","평택시","현덕면","개",6,0,7,5,2,189,"마리"
"경기도","평택시","현덕면","사슴",2,0,3,3,0,21,"마리"
"경기도","동두천시","송내동","한우",1,0,1,1,0,43,"마리"
"경기도","동두천시","송내동","젖소",1,0,1,1,0,59,"마리"
"경기도","동두천시","송내동","육우",2,0,2,2,0,5,"마리"
"경기도","동두천시","송내동","사슴",1,0,2,2,0,5,"마리"
"경기도","동두천시","지행동","젖소",1,0,1,1,0,42,"마리"
"경기도","동두천시","지행동","육우",1,0,1,1,0,7,"마리"
"경기도","동두천시","생연동","개",1,0,1,1,0,80,"마리"
"경기도","동두천시","광암동","한우",1,0,1,1,0,5,"마리"
"경기도","동두천시","광암동","육우",1,0,1,1,0,4,"마리"
"경기도","동두천시","안흥동","육우",1,0,1,1,0,2,"마리"
"경기도","동두천시","안흥동","산란계",2,0,2,2,0,156000,"마리"
"경기도","동두천시","안흥동","사슴",2,0,2,2,0,24,"마리"
"경기도","동두천시","안흥동","꿀벌",2,0,2,1,1,20,"군체"
"경기도","동두천시","상봉암동","한우",1,0,1,1,0,2,"마리"
"경기도","동두천시","상봉암동","젖소",1,0,1,1,0,46,"마리"
"경기도","동두천시","상봉암동","육우",1,0,1,1,0,4,"마리"
"경기도","동두천시","상봉암동","육계",1,0,1,1,0,40,"마리"
"경기도","동두천시","하봉암동","한우",1,0,1,1,0,13,"마리"
"경기도","동두천시","하봉암동","젖소",3,0,3,3,0,85,"마리"
"경기도","동두천시","하봉암동","육우",3,0,3,3,0,15,"마리"
"경기도","동두천시","하봉암동","개",1,0,1,1,0,50,"마리"
"경기도","동두천시","하봉암동","토끼",7,0,7,5,2,2833,"마리"
"경기도","동두천시","탑동동","한우",4,0,5,5,0,64,"마리"
"경기도","동두천시","탑동동","젖소",1,0,1,1,0,34,"마리"
"경기도","동두천시","탑동동","육우",1,0,1,1,0,4,"마리"
"경기도","동두천시","탑동동","개",1,0,1,1,0,80,"마리"
"경기도","동두천시","상패동","한우",8,0,8,8,0,425,"마리"
"경기도","동두천시","상패동","젖소",3,0,3,3,0,126,"마리"
"경기도","동두천시","상패동","육우",5,0,5,5,0,33,"마리"
"경기도","동두천시","상패동","돼지",9,0,10,9,1,15078,"마리"
"경기도","동두천시","상패동","육계",1,0,1,1,0,21000,"마리"
"경기도","동두천시","상패동","개",3,0,3,3,0,65,"마리"
"경기도","안산시","상록구","한우",57,0,61,59,2,1393,"마리"
"경기도","안산시","상록구","육우",12,0,12,11,1,172,"마리"
"경기도","안산시","상록구","면양",2,0,2,2,0,50,"마리"
"경기도","안산시","상록구","육계",14,0,14,14,0,4370,"마리"
"경기도","안산시","상록구","산란계",4,0,4,4,0,10950,"마리"
"경기도","안산시","상록구","개",12,0,13,12,1,698,"마리"
"경기도","안산시","상록구","말",5,0,5,5,0,57,"마리"
"경기도","안산시","상록구","젖소",8,0,10,10,0,311,"마리"
"경기도","안산시","상록구","산양",9,0,10,10,0,378,"마리"
"경기도","안산시","상록구","사슴",6,0,6,6,0,169,"마리"
"경기도","안산시","상록구","칠면조",1,0,2,2,0,8,"마리"
"경기도","안산시","상록구","토끼",3,0,3,3,0,40,"마리"
"경기도","안산시","상록구","꿩",1,0,2,2,0,12,"마리"
"경기도","안산시","상록구","거위",2,0,2,2,0,11,"마리"
"경기도","안산시","상록구","관상조",2,0,2,2,0,500,"마리"
"경기도","안산시","상록구","꿀벌",1,0,1,1,0,30,"군체"
"경기도","안산시","단원구","개",6,1,6,7,0,334,"마리"
"경기도","안산시","단원구","돼지",1,0,1,1,0,9,"마리"
"경기도","안산시","단원구","육계",9,0,9,7,2,1365,"마리"
"경기도","안산시","단원구","사슴",2,0,2,2,0,20,"마리"
"경기도","안산시","단원구","말",1,0,1,1,0,7,"마리"
"경기도","안산시","단원구","한우",8,0,9,9,0,168,"마리"
"경기도","안산시","단원구","토끼",3,0,3,2,1,1130,"마리"
"경기도","안산시","단원구","꿩",2,0,2,2,0,6500,"마리"
"경기도","안산시","단원구","산양",1,0,1,1,0,6,"마리"
"경기도","안산시","단원구","칠면조",1,0,1,1,0,3,"마리"
"경기도","안산시","단원구","산란계",1,0,1,1,0,30,"마리"
"경기도","안산시","단원구","오리",1,0,1,1,0,200,"마리"
"경기도","고양시","덕양구","산양",8,0,8,6,2,308,"마리"
"경기도","고양시","덕양구","육계",31,0,31,28,3,49598,"마리"
"경기도","고양시","덕양구","산란계",8,0,8,8,0,2248,"마리"
"경기도","고양시","덕양구","오리",5,0,5,5,0,3555,"마리"
"경기도","고양시","덕양구","관상조",4,0,4,4,0,670,"마리"
"경기도","고양시","덕양구","개",34,3,33,33,3,2527,"마리"
"경기도","고양시","덕양구","토끼",5,0,5,5,0,210,"마리"
"경기도","고양시","덕양구","사슴",7,0,11,10,1,230,"마리"
"경기도","고양시","덕양구","한우",30,0,34,34,0,1191,"마리"
"경기도","고양시","덕양구","젖소",19,0,19,19,0,861,"마리"
"경기도","고양시","덕양구","육우",23,0,24,24,0,216,"마리"
"경기도","고양시","덕양구","돼지",6,0,6,5,1,2140,"마리"
"경기도","고양시","덕양구","메추리",1,0,1,1,0,45000,"마리"
"경기도","고양시","덕양구","꿀벌",6,0,6,6,0,690,"군체"
"경기도","고양시","덕양구","말",1,0,1,1,0,10,"마리"
"경기도","고양시","일산동구","한우",41,0,48,47,1,2600,"마리"
"경기도","고양시","일산동구","육계",22,0,25,22,3,334095,"마리"
"경기도","고양시","일산동구","오리",2,0,2,1,1,9000,"마리"
"경기도","고양시","일산동구","사슴",3,0,3,3,0,23,"마리"
"경기도","고양시","일산동구","꿀벌",1,0,1,1,0,120,"군체"
"경기도","고양시","일산동구","산양",3,0,3,3,0,43,"마리"
"경기도","고양시","일산동구","개",11,0,11,9,2,735,"마리"
"경기도","고양시","일산동구","산란계",2,0,2,2,0,260,"마리"
"경기도","고양시","일산동구","젖소",36,0,38,37,1,1998,"마리"
"경기도","고양시","일산동구","육우",42,0,46,45,1,696,"마리"
"경기도","고양시","일산동구","돼지",3,0,3,2,1,2131,"마리"
"경기도","고양시","일산동구","메추리",1,0,3,3,0,141666,"마리"
"경기도","고양시","일산동구","칠면조",1,0,1,1,0,10,"마리"
"경기도","고양시","일산동구","거위",1,0,1,1,0,7,"마리"
"경기도","고양시","일산서구","꿀벌",1,0,0,1,0,25,"군체"
"경기도","고양시","일산서구","한우",15,0,15,15,0,706,"마리"
"경기도","고양시","일산서구","산양",5,0,7,7,0,337,"마리"
"경기도","고양시","일산서구","육계",20,0,22,20,2,221694,"마리"
"경기도","고양시","일산서구","산란계",2,0,2,2,0,600,"마리"
"경기도","고양시","일산서구","개",7,0,7,7,0,442,"마리"
"경기도","고양시","일산서구","육우",9,0,11,11,0,137,"마리"
"경기도","고양시","일산서구","젖소",5,0,5,5,0,209,"마리"
"경기도","고양시","일산서구","돼지",4,0,4,3,1,4669,"마리"
"경기도","고양시","일산서구","사슴",3,0,4,4,0,53,"마리"
"경기도","고양시","일산서구","거위",1,0,1,1,0,5,"마리"
"경기도","과천시","문원동","한우",6,0,6,6,0,67,"마리"
"경기도","과천시","문원동","오리",1,0,1,1,0,40,"마리"
"경기도","과천시","문원동","개",3,0,3,3,0,45,"마리"
"경기도","과천시","문원동","꿀벌",1,0,1,0,1,120,"군체"
"경기도","과천시","갈현동","한우",2,0,2,2,0,49,"마리"
"경기도","과천시","갈현동","육계",2,0,2,2,0,500,"마리"
"경기도","과천시","갈현동","산란계",1,0,1,1,0,50,"마리"
"경기도","과천시","갈현동","오리",1,0,1,1,0,30,"마리"
"경기도","과천시","갈현동","개",10,0,11,11,0,531,"마리"
"경기도","과천시","갈현동","토끼",1,0,1,1,0,20,"마리"
"경기도","과천시","갈현동","사슴",1,0,1,1,0,20,"마리"
"경기도","과천시","막계동","개",1,0,2,2,0,110,"마리"
"경기도","과천시","과천동","개",1,0,1,1,0,40,"마리"
"경기도","과천시","주암동","산란계",1,0,1,1,0,50,"마리"
"경기도","과천시","주암동","오리",1,0,1,1,0,7,"마리"
"경기도","과천시","주암동","개",1,0,1,1,0,40,"마리"
"경기도","과천시","주암동","사슴",1,0,1,1,0,12,"마리"
"경기도","구리시","사노동","한우",1,0,1,1,0,57,"마리"
"경기도","구리시","사노동","산란계",1,0,1,1,0,600,"마리"
"경기도","구리시","사노동","개",1,0,1,1,0,100,"마리"
"경기도","구리시","교문동","육계",1,0,1,1,0,160,"마리"
"경기도","구리시","교문동","사슴",1,0,1,1,0,6,"마리"
"경기도","구리시","아천동","산양",1,0,1,0,1,20,"마리"
"경기도","구리시","아천동","산란계",1,0,1,0,1,150,"마리"
"경기도","구리시","아천동","사슴",1,0,1,0,1,13,"마리"
"경기도","구리시","토평동","한우",1,0,1,1,0,11,"마리"
"경기도","구리시","토평동","젖소",2,0,2,2,0,115,"마리"
"경기도","구리시","토평동","육우",2,0,2,2,0,11,"마리"
"경기도","구리시","토평동","사슴",2,0,2,1,1,11,"마리"
"경기도","남양주시","호평동","산양",1,0,1,1,0,10,"마리"
"경기도","남양주시","호평동","육계",1,0,1,1,0,30,"마리"
"경기도","남양주시","호평동","개",1,0,1,1,0,30,"마리"
"경기도","남양주시","평내동","한우",2,0,2,2,0,151,"마리"
"경기도","남양주시","평내동","육우",1,0,1,1,0,233,"마리"
"경기도","남양주시","평내동","돼지",1,0,1,0,1,400,"마리"
"경기도","남양주시","평내동","산양",1,0,2,2,0,16,"마리"
"경기도","남양주시","평내동","육계",2,0,2,1,1,1520,"마리"
"경기도","남양주시","평내동","개",2,0,5,5,0,141,"마리"
"경기도","남양주시","평내동","사슴",1,0,2,2,0,6,"마리"
"경기도","남양주시","금곡동","한우",2,0,2,2,0,13,"마리"
"경기도","남양주시","금곡동","젖소",2,0,2,2,0,54,"마리"
"경기도","남양주시","금곡동","개",2,0,2,2,0,221,"마리"
"경기도","남양주시","금곡동","사슴",1,0,1,1,0,25,"마리"
"경기도","남양주시","일패동","한우",3,0,3,3,0,38,"마리"
"경기도","남양주시","일패동","젖소",1,0,1,1,0,98,"마리"
"경기도","남양주시","일패동","육우",1,0,1,1,0,1,"마리"
"경기도","남양주시","일패동","산양",1,0,1,1,0,30,"마리"
"경기도","남양주시","일패동","개",13,0,13,9,4,1333,"마리"
"경기도","남양주시","이패동","한우",10,0,10,10,0,242,"마리"
"경기도","남양주시","이패동","젖소",1,0,1,1,0,76,"마리"
"경기도","남양주시","이패동","육우",1,0,1,1,0,4,"마리"
"경기도","남양주시","이패동","돼지",1,0,1,1,0,64,"마리"
"경기도","남양주시","이패동","육계",3,0,4,3,1,3750,"마리"
"경기도","남양주시","이패동","개",3,0,3,2,1,180,"마리"
"경기도","남양주시","이패동","사슴",1,0,1,1,0,15,"마리"
"경기도","남양주시","삼패동","한우",8,0,8,8,0,277,"마리"
"경기도","남양주시","삼패동","젖소",1,0,1,1,0,80,"마리"
"경기도","남양주시","삼패동","육우",1,0,1,1,0,9,"마리"
"경기도","남양주시","삼패동","육계",2,0,2,2,0,220,"마리"
"경기도","남양주시","삼패동","개",2,0,2,2,0,200,"마리"
"경기도","남양주시","가운동","산란계",1,0,1,0,1,2000,"마리"
"경기도","남양주시","가운동","오리",1,0,1,0,1,26,"마리"
"경기도","남양주시","가운동","거위",1,0,1,0,1,10,"마리"
"경기도","남양주시","가운동","개",1,0,1,0,1,200,"마리"
"경기도","남양주시","가운동","사슴",1,0,1,1,0,6,"마리"
"경기도","남양주시","수석동","한우",1,0,1,1,0,14,"마리"
"경기도","남양주시","수석동","개",1,0,2,0,2,34,"마리"
"경기도","남양주시","도농동","말",1,0,1,1,0,7,"마리"
"경기도","남양주시","별내동","젖소",2,0,2,2,0,54,"마리"
"경기도","남양주시","별내동","육우",3,0,3,3,0,18,"마리"
"경기도","남양주시","와부읍","말",4,0,4,3,1,56,"마리"
"경기도","남양주시","와부읍","한우",63,0,67,59,8,2227,"마리"
"경기도","남양주시","와부읍","젖소",14,0,15,14,1,542,"마리"
"경기도","남양주시","와부읍","육우",11,0,11,10,1,56,"마리"
"경기도","남양주시","와부읍","산양",4,0,4,3,1,79,"마리"
"경기도","남양주시","와부읍","육계",2,0,2,2,0,4300,"마리"
"경기도","남양주시","와부읍","산란계",1,0,1,1,0,300,"마리"
"경기도","남양주시","와부읍","개",5,1,4,4,1,1332,"마리"
"경기도","남양주시","와부읍","사슴",5,0,5,5,0,44,"마리"
"경기도","남양주시","와부읍","꿀벌",1,0,1,0,1,10,"군체"
"경기도","남양주시","진접읍","한우",19,0,20,19,1,785,"마리"
"경기도","남양주시","진접읍","젖소",7,0,8,8,0,300,"마리"
"경기도","남양주시","진접읍","육우",12,0,12,11,1,205,"마리"
"경기도","남양주시","진접읍","돼지",1,0,1,1,0,71,"마리"
"경기도","남양주시","진접읍","산양",4,0,4,4,0,71,"마리"
"경기도","남양주시","진접읍","육계",3,0,3,3,0,1030,"마리"
"경기도","남양주시","진접읍","관상조",1,0,1,1,0,80,"마리"
"경기도","남양주시","진접읍","개",7,0,10,10,0,518,"마리"
"경기도","남양주시","진접읍","토끼",3,0,3,2,1,2530,"마리"
"경기도","남양주시","진접읍","사슴",6,0,7,7,0,83,"마리"
"경기도","남양주시","진접읍","꿩",1,0,1,1,0,15,"마리"
"경기도","남양주시","진접읍","꿀벌",1,0,1,0,1,200,"군체"
"경기도","남양주시","화도읍","한우",12,0,12,12,0,210,"마리"
"경기도","남양주시","화도읍","젖소",16,0,17,17,0,974,"마리"
"경기도","남양주시","화도읍","육우",18,0,19,19,0,338,"마리"
"경기도","남양주시","화도읍","돼지",2,0,2,2,0,2557,"마리"
"경기도","남양주시","화도읍","산양",2,0,2,2,0,32,"마리"
"경기도","남양주시","화도읍","육계",5,1,4,5,0,10915,"마리"
"경기도","남양주시","화도읍","산란계",3,0,3,3,0,45150,"마리"
"경기도","남양주시","화도읍","개",15,0,16,13,3,1670,"마리"
"경기도","남양주시","화도읍","사슴",7,2,6,7,1,37,"마리"
"경기도","남양주시","진건읍","말",6,0,7,4,3,32,"마리"
"경기도","남양주시","진건읍","한우",41,0,44,39,5,1237,"마리"
"경기도","남양주시","진건읍","젖소",23,0,25,24,1,1091,"마리"
"경기도","남양주시","진건읍","육우",29,0,30,26,4,556,"마리"
"경기도","남양주시","진건읍","돼지",1,0,1,0,1,66,"마리"
"경기도","남양주시","진건읍","산양",3,0,5,5,0,87,"마리"
"경기도","남양주시","진건읍","육계",10,0,11,8,3,14230,"마리"
"경기도","남양주시","진건읍","산란계",1,0,1,0,1,1100,"마리"
"경기도","남양주시","진건읍","오리",4,0,4,4,0,1220,"마리"
"경기도","남양주시","진건읍","개",22,0,23,17,6,1919,"마리"
"경기도","남양주시","진건읍","토끼",1,0,1,1,0,500,"마리"
